canonical_smiles,value
*c1cccc2c1C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5cccc(*)c5C4=O)c(C)c3)cc1C)C2=O,0.5243447908655269
*C1=C(Cl)C(=O)N(c2ccc(Cc3ccc(N4C(=O)C(Cl)=C(Oc5ccc(C(C)(C)c6ccc(*)cc6)cc5)C4=O)cc3)cc2)C1=O,0.37407560788025795
*C1=C(Cl)C(=O)N(c2ccc(Cc3ccc(N4C(=O)C(Cl)=C(Oc5ccc(*)cc5)C4=O)cc3)cc2)C1=O,0.3965568242323848
*C1=C(Cl)C(=O)N(c2ccc(Cc3ccc(N4C(=O)C(Cl)=C(Oc5c(Cl)cc(C(C)(C)c6cc(Cl)c(*)c(Cl)c6)cc5Cl)C4=O)cc3)cc2)C1=O,0.40602259953854347
*Sc1cccc2c1C(=O)N(c1cc(Cc3ccc(N4C(=O)c5cccc(*)c5C4=O)c(C)c3)ccc1C)C2=O,0.49358102112051117
*Sc1ccc2c(c1)C(=O)N(c1cc(Cc3ccc(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)ccc1C)C2=O,0.4651836952020352
*Sc1ccc2c(c1)C(=O)N(c1cc(Cc3ccc(N4C(=O)c5cccc(*)c5C4=O)c(C)c3)ccc1C)C2=O,0.4829320239010827
*c1ccc(Cc2ccc(-n3c(=O)c4ccc5c(=O)n(*)c(=O)c5c4c3=O)c(C)c2)cc1C,0.5882387741820979
*c1ccc(Cc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1C,0.49358102112051117
*c1cccc2c1C(=O)N(c1ccc(-c3ccc(N4C(=O)c5cccc(*)c5C4=O)cc3C(F)(F)F)c(C(F)(F)F)c1)C2=O,0.5752233331361297
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3C(F)(F)F)c(C(F)(F)F)c1)C2=O,0.508962905993019
*c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)c(C)c4)CCCCC3)cc1C)C2=O,0.530260900431876
*c1cccc2c1C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6cccc(*)c6C5=O)c(C)c4)CCCCC3)cc1C)C2=O,0.5243447908655269
*c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)c(C)c4)c4ccccc4-c4ccccc43)cc1C)C2=O,0.537360231911495
*c1cccc2c1C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6cccc(*)c6C5=O)c(C)c4)c4ccccc4-c4ccccc43)cc1C)C2=O,0.5420931195645744
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-n5c(=O)c6cc7c(=O)n(*)c(=O)c7cc6c5=O)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,0.5184286812991776
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Oc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.43087025971721
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,0.46755013902857484
*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c1)C2=O,0.4912145772939715
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,0.5148790155593682
*C(=O)c1ccc2c(c1)C(=O)N(c1c(CC)cc(Cc3cc(CC)c(N4C(=O)c5ccc(*)cc5C4=O)c(CC)c3)cc1CC)C2=O,0.4640004732887653
